airport,airport_name,date,pax,n_holidays,is_school_vacation,unemployment_rate,oil_price_usd,exchange_rate,event_covid,event_ukraine_war,event_major_sport,event_conference,gdp,n_flights,pax_per_flight
FR_LFLL,Lyon Saint-Exupéry,2002-01-01,429930,1,0,10.655555555555557,20.03304347826087,1.0,0,0,0,0,390225.1,9642,44.58929682638457
FR_LFLL,Lyon Saint-Exupéry,2002-02-01,448150,0,1,10.655555555555557,20.545,1.0,0,0,0,0,391324.26666666666,9169,48.87664958010688
FR_LFLL,Lyon Saint-Exupéry,2002-03-01,527449,0,0,10.7,24.00095238095238,1.0,0,0,0,0,392423.4333333333,10117,52.1349214193931
FR_LFLL,Lyon Saint-Exupéry,2002-04-01,512544,1,1,10.68888888888889,25.94545454545455,1.0,0,0,0,0,393522.6,9961,51.45507479168758
FR_LFLL,Lyon Saint-Exupéry,2002-05-01,460627,4,0,10.71111111111111,25.5495652173913,1.0,0,0,0,0,394766.3333333333,9526,48.35471341591434
FR_LFLL,Lyon Saint-Exupéry,2002-06-01,494874,0,0,10.733333333333333,24.368,1.0,0,0,0,0,396010.06666666665,9500,52.092
FR_LFLL,Lyon Saint-Exupéry,2002-07-01,536530,1,1,10.844444444444443,25.85782608695652,1.0,0,0,0,0,397253.8,10118,53.02727811820518
FR_LFLL,Lyon Saint-Exupéry,2002-08-01,516999,1,1,10.88888888888889,26.62,1.0,0,0,0,0,397985.93333333335,9258,55.84348671419313
FR_LFLL,Lyon Saint-Exupéry,2002-09-01,500989,0,0,10.944444444444445,28.37095238095238,1.0,0,0,0,0,398718.06666666665,9674,51.78716146371718
FR_LFLL,Lyon Saint-Exupéry,2002-10-01,484933,0,1,10.988888888888889,27.52260869565217,1.0,0,0,0,0,399450.2,9952,48.727190514469456
FR_LFLL,Lyon Saint-Exupéry,2002-11-01,385763,2,0,11.077777777777778,24.25047619047619,1.0,0,0,0,0,400242.76666666666,8625,44.72614492753623
FR_LFLL,Lyon Saint-Exupéry,2002-12-01,425779,1,1,11.166666666666666,28.31727272727273,1.0,0,0,0,0,401035.3333333334,8843,48.148705190546195
FR_LFLL,Lyon Saint-Exupéry,2003-01-01,460994,1,0,11.222222222222221,30.80869565217391,1.0,0,0,0,0,401827.9,9627,47.885530279422454
FR_LFLL,Lyon Saint-Exupéry,2003-02-01,458205,0,1,11.466666666666667,32.6625,1.0,0,0,0,0,401965.76666666666,9259,49.48752565071822
FR_LFLL,Lyon Saint-Exupéry,2003-03-01,535243,0,0,11.744444444444445,30.16809523809524,1.0,0,0,0,0,402103.63333333336,10276,52.08670688984041
FR_LFLL,Lyon Saint-Exupéry,2003-04-01,504126,1,1,12.011111111111111,25.035,1.0,0,0,0,0,402241.5,9443,53.38621200889548
FR_LFLL,Lyon Saint-Exupéry,2003-05-01,463554,3,0,12.011111111111111,25.71454545454545,1.0,0,0,0,0,404481.3,8929,51.915556053309444
FR_LFLL,Lyon Saint-Exupéry,2003-06-01,526521,1,0,12.066666666666666,27.56666666666667,1.0,0,0,0,0,406721.10000000003,9509,55.37080660426964
FR_LFLL,Lyon Saint-Exupéry,2003-07-01,547740,1,1,11.899999999999999,28.50391304347826,1.0,0,0,0,0,408960.9,10261,53.38076210895624
FR_LFLL,Lyon Saint-Exupéry,2003-08-01,532833,1,1,11.600000000000001,29.71809523809524,1.0,0,0,0,0,409897.0,9276,57.442108667529105
FR_LFLL,Lyon Saint-Exupéry,2003-09-01,518487,0,0,11.988888888888889,27.04409090909091,1.0,0,0,0,0,410833.10000000003,10134,51.163114268798104
FR_LFLL,Lyon Saint-Exupéry,2003-10-01,497828,0,1,12.333333333333334,29.43565217391304,1.0,0,0,0,0,411769.2,10044,49.5647152528873
FR_LFLL,Lyon Saint-Exupéry,2003-11-01,386933,2,0,12.488888888888889,28.9485,1.0,0,0,0,0,413870.8,8780,44.06981776765376
FR_LFLL,Lyon Saint-Exupéry,2003-12-01,426000,1,1,12.788888888888888,29.74347826086957,1.0,0,0,0,0,415972.4,8701,48.95988966785427
FR_LFLL,Lyon Saint-Exupéry,2004-01-01,452061,1,0,12.677777777777777,30.98181818181818,1.0,0,0,0,0,418074.0,9531,47.43059490084986
FR_LFLL,Lyon Saint-Exupéry,2004-02-01,478270,0,1,12.655555555555557,30.795,1.0,0,0,0,0,418981.2,9504,50.32302188552188
FR_LFLL,Lyon Saint-Exupéry,2004-03-01,515391,0,0,12.61111111111111,33.42434782608696,1.0,0,0,0,0,419888.39999999997,10397,49.57112628642878
FR_LFLL,Lyon Saint-Exupéry,2004-04-01,556390,1,1,12.544444444444444,33.35772727272727,1.0,0,0,0,0,420795.6,10316,53.93466459868166
FR_LFLL,Lyon Saint-Exupéry,2004-05-01,529740,4,0,12.588888888888889,37.58904761904762,1.0,0,0,0,0,421872.56666666665,10271,51.57628273780547
FR_LFLL,Lyon Saint-Exupéry,2004-06-01,546784,0,0,12.633333333333333,35.43772727272727,1.0,0,0,0,0,422949.5333333333,10565,51.754283009938476
FR_LFLL,Lyon Saint-Exupéry,2004-07-01,575917,1,1,12.68888888888889,38.22681818181818,1.0,0,0,0,0,424026.5,10685,53.89957884885353
FR_LFLL,Lyon Saint-Exupéry,2004-08-01,544144,1,1,12.8,42.22409090909091,1.0,0,0,0,0,426015.1666666667,9856,55.20941558441559
FR_LFLL,Lyon Saint-Exupéry,2004-09-01,538435,0,0,12.844444444444443,43.31590909090909,1.0,0,0,0,0,428003.8333333333,10641,50.600037590452025
FR_LFLL,Lyon Saint-Exupéry,2004-10-01,507399,0,1,12.833333333333334,49.73619047619048,1.0,0,0,0,0,429992.5,10441,48.59678191744086
FR_LFLL,Lyon Saint-Exupéry,2004-11-01,428054,2,0,12.91111111111111,43.74863636363636,1.0,0,0,0,0,431146.56666666665,9623,44.48238595032734
FR_LFLL,Lyon Saint-Exupéry,2004-12-01,452208,1,1,12.811111111111112,39.96565217391304,1.0,0,0,0,0,432300.63333333336,9355,48.33864243719936
FR_LFLL,Lyon Saint-Exupéry,2005-01-01,509599,1,0,12.577777777777778,44.1747619047619,1.0,0,0,0,0,433454.7,10268,49.629820802493185
FR_LFLL,Lyon Saint-Exupéry,2005-02-01,475801,0,1,12.411111111111111,45.721,1.0,0,0,0,0,434685.73333333334,9736,48.870275267050125
FR_LFLL,Lyon Saint-Exupéry,2005-03-01,527405,1,0,12.366666666666667,53.22913043478261,1.0,0,0,0,0,435916.76666666666,10438,50.52739988503545
FR_LFLL,Lyon Saint-Exupéry,2005-04-01,587821,0,1,12.433333333333334,52.60428571428571,1.0,0,0,0,0,437147.8,10804,54.407719363198815
FR_LFLL,Lyon Saint-Exupéry,2005-05-01,567308,3,0,12.577777777777778,49.28545454545455,1.0,0,0,0,0,438985.2,10788,52.58694846125324
FR_LFLL,Lyon Saint-Exupéry,2005-06-01,588915,0,0,12.766666666666667,54.83909090909091,1.0,0,0,0,0,440822.6,11116,52.979039222741996
FR_LFLL,Lyon Saint-Exupéry,2005-07-01,619579,1,1,13.055555555555555,57.62571428571429,1.0,0,0,0,0,442660.0,10869,57.004232220075444
FR_LFLL,Lyon Saint-Exupéry,2005-08-01,564572,1,1,13.311111111111112,63.9504347826087,1.0,0,0,0,0,444194.0333333333,9827,57.451104100946374
FR_LFLL,Lyon Saint-Exupéry,2005-09-01,574855,0,0,13.366666666666667,63.26136363636364,1.0,0,0,0,0,445728.06666666665,11096,51.80740807498198
FR_LFLL,Lyon Saint-Exupéry,2005-10-01,518469,0,1,13.277777777777779,58.90857142857143,1.0,0,0,0,0,447262.1,10427,49.72369809149324
FR_LFLL,Lyon Saint-Exupéry,2005-11-01,453261,2,0,13.277777777777779,55.44954545454545,1.0,0,0,0,0,449093.56666666665,9989,45.37601361497647
FR_LFLL,Lyon Saint-Exupéry,2005-12-01,474928,1,1,13.322222222222223,57.15681818181818,1.0,0,0,0,0,450925.0333333333,9845,48.2405281868969
FR_LFLL,Lyon Saint-Exupéry,2006-01-01,494619,1,0,13.522222222222222,63.31181818181818,1.0,0,0,0,0,452756.5,10465,47.26411849020545
FR_LFLL,Lyon Saint-Exupéry,2006-02-01,480738,0,1,13.622222222222222,60.8055,1.0,0,0,0,0,455325.8,10126,47.475607347422475
FR_LFLL,Lyon Saint-Exupéry,2006-03-01,552946,0,0,13.577777777777778,62.74695652173913,1.0,0,0,0,0,457895.10000000003,11196,49.387817077527686
FR_LFLL,Lyon Saint-Exupéry,2006-04-01,595392,1,1,13.455555555555556,70.34,1.0,0,0,0,0,460464.4,10415,57.16677868458954
FR_LFLL,Lyon Saint-Exupéry,2006-05-01,585937,3,0,13.333333333333334,70.51,1.0,0,0,0,0,461912.5666666667,10677,54.87843027067528
FR_LFLL,Lyon Saint-Exupéry,2006-06-01,603680,0,0,13.344444444444445,69.23272727272727,1.0,0,0,0,0,463360.73333333334,11114,54.317077559834445
FR_LFLL,Lyon Saint-Exupéry,2006-07-01,641505,1,1,13.377777777777778,74.04095238095238,1.0,0,0,0,0,464808.9,10896,58.87527533039648
FR_LFLL,Lyon Saint-Exupéry,2006-08-01,577704,1,1,13.422222222222224,73.5004347826087,1.0,0,0,0,0,466611.9666666667,9520,60.68319327731093
FR_LFLL,Lyon Saint-Exupéry,2006-09-01,598093,0,0,13.133333333333333,62.52714285714286,1.0,0,0,0,0,468415.0333333333,11101,53.87739843257364
FR_LFLL,Lyon Saint-Exupéry,2006-10-01,552834,0,1,12.88888888888889,58.75818181818182,1.0,0,0,0,0,470218.1,10953,50.473294987674606
FR_LFLL,Lyon Saint-Exupéry,2006-11-01,489386,2,0,12.655555555555557,59.22272727272727,1.0,0,0,0,0,472587.1666666666,10148,48.22487189594008
FR_LFLL,Lyon Saint-Exupéry,2006-12-01,488348,1,1,12.622222222222224,62.26047619047619,1.0,0,0,0,0,474956.23333333334,9456,51.64424703891709
FR_LFLL,Lyon Saint-Exupéry,2007-01-01,519870,1,0,12.733333333333333,54.50304347826087,1.0,0,0,0,0,477325.3,10413,49.9250936329588
FR_LFLL,Lyon Saint-Exupéry,2007-02-01,511228,0,1,12.68888888888889,57.9695,1.0,0,0,0,0,479185.2,9985,51.199599399098645
FR_LFLL,Lyon Saint-Exupéry,2007-03-01,614912,0,0,12.511111111111113,62.35727272727273,1.0,0,0,0,0,481045.1,11168,55.060171919770774
FR_LFLL,Lyon Saint-Exupéry,2007-04-01,625618,1,1,12.277777777777779,67.69047619047619,1.0,0,0,0,0,482905.0,10648,58.754507888805406
FR_LFLL,Lyon Saint-Exupéry,2007-05-01,587373,3,0,12.066666666666666,67.71782608695652,1.0,0,0,0,0,484422.5333333333,10855,54.11082450483648
FR_LFLL,Lyon Saint-Exupéry,2007-06-01,649839,0,0,11.833333333333334,70.61904761904762,1.0,0,0,0,0,485940.06666666665,11339,57.31008025399065
FR_LFLL,Lyon Saint-Exupéry,2007-07-01,703647,1,1,11.677777777777777,76.13318181818182,1.0,0,0,0,0,487457.6,11473,61.3306894447834
FR_LFLL,Lyon Saint-Exupéry,2007-08-01,645608,1,1,11.477777777777778,71.31304347826087,1.0,0,0,0,0,488824.36666666664,10024,64.40622505985634
FR_LFLL,Lyon Saint-Exupéry,2007-09-01,644063,0,0,11.355555555555556,76.772,1.0,0,0,0,0,490191.13333333336,11348,56.75563976031019
FR_LFLL,Lyon Saint-Exupéry,2007-10-01,595958,0,1,11.377777777777778,82.50739130434783,1.0,0,0,0,0,491557.9,11310,52.693015030946064
FR_LFLL,Lyon Saint-Exupéry,2007-11-01,557708,2,0,11.222222222222221,92.73136363636364,1.0,0,0,0,0,494156.8,10403,53.61030471979237
FR_LFLL,Lyon Saint-Exupéry,2007-12-01,536762,1,1,11.011111111111111,91.5195238095238,1.0,0,0,0,0,496755.7,9721,55.21674724822549
FR_LFLL,Lyon Saint-Exupéry,2008-01-01,555103,1,0,10.733333333333333,92.09173913043476,1.0,0,0,0,0,499354.6,10796,51.41746943312338
FR_LFLL,Lyon Saint-Exupéry,2008-02-01,557801,0,1,10.5,94.72238095238096,1.0,0,0,0,0,499294.6666666666,10570,52.7720908230842
FR_LFLL,Lyon Saint-Exupéry,2008-03-01,634400,1,0,10.644444444444444,103.1619047619048,1.0,0,0,0,0,499234.73333333334,10854,58.44849824949328
FR_LFLL,Lyon Saint-Exupéry,2008-04-01,692034,0,1,10.944444444444445,110.0331818181818,1.0,0,0,0,0,499174.8,11122,62.222082359287896
FR_LFLL,Lyon Saint-Exupéry,2008-05-01,680363,3,0,11.033333333333333,123.8622727272727,1.0,0,0,0,0,498867.1666666667,10992,61.89619723435226
FR_LFLL,Lyon Saint-Exupéry,2008-06-01,722665,0,0,11.244444444444445,132.7604761904762,1.0,0,0,0,0,498559.5333333333,11511,62.78038398054035
FR_LFLL,Lyon Saint-Exupéry,2008-07-01,752769,1,1,11.277777777777779,133.5852173913043,1.0,0,0,0,0,498251.9,11572,65.05089872105081
FR_LFLL,Lyon Saint-Exupéry,2008-08-01,744196,1,1,11.255555555555555,113.8004761904762,1.0,0,0,0,0,496249.23333333334,10277,72.41373941811813
FR_LFLL,Lyon Saint-Exupéry,2008-09-01,670013,0,0,11.355555555555556,98.75545454545455,1.0,0,0,0,0,494246.5666666667,11610,57.709991386735574
FR_LFLL,Lyon Saint-Exupéry,2008-10-01,672764,0,1,11.600000000000001,71.96347826086956,1.0,0,0,0,0,492243.9,11529,58.35406366553907
FR_LFLL,Lyon Saint-Exupéry,2008-11-01,549111,2,0,11.966666666666667,52.7135,1.0,0,0,0,0,488696.9666666667,9631,57.0149517184093
FR_LFLL,Lyon Saint-Exupéry,2008-12-01,565489,1,1,12.355555555555556,40.51173913043478,1.0,0,0,0,0,485150.0333333333,9531,59.3315496799916
FR_LFLL,Lyon Saint-Exupéry,2009-01-01,518784,1,0,12.766666666666666,43.17454545454545,1.0,0,0,0,0,481603.1,9442,54.944291463672954
FR_LFLL,Lyon Saint-Exupéry,2009-02-01,523652,0,1,13.200000000000001,42.9105,1.0,0,0,0,0,481959.1666666666,9425,55.55989389920424
FR_LFLL,Lyon Saint-Exupéry,2009-03-01,588506,0,0,13.588888888888889,46.58272727272727,1.0,0,0,0,0,482315.23333333334,10591,55.56661316211878
FR_LFLL,Lyon Saint-Exupéry,2009-04-01,682216,1,1,13.899999999999999,50.51909090909091,1.0,0,0,0,0,482671.3,10683,63.859964429467375
FR_LFLL,Lyon Saint-Exupéry,2009-05-01,680446,3,0,14.0,57.50142857142857,1.0,0,0,0,0,482996.8333333333,10395,65.45897065897066
FR_LFLL,Lyon Saint-Exupéry,2009-06-01,696641,1,0,13.866666666666667,68.58,1.0,0,0,0,0,483322.3666666667,11039,63.107256092037325
FR_LFLL,Lyon Saint-Exupéry,2009-07-01,739731,1,1,13.8,64.90434782608696,1.0,0,0,0,0,483647.9,10791,68.55073672504865
FR_LFLL,Lyon Saint-Exupéry,2009-08-01,714718,1,1,13.955555555555556,72.59190476190476,1.0,0,0,0,0,485451.63333333336,9174,77.90691083496839
FR_LFLL,Lyon Saint-Exupéry,2009-09-01,654136,0,0,14.077777777777778,67.51318181818182,1.0,0,0,0,0,487255.36666666664,10917,59.91902537327105
FR_LFLL,Lyon Saint-Exupéry,2009-10-01,663167,0,1,14.311111111111112,72.96863636363636,1.0,0,0,0,0,489059.1,10673,62.1350135856835
FR_LFLL,Lyon Saint-Exupéry,2009-11-01,558219,2,0,14.322222222222223,76.93666666666667,1.0,0,0,0,0,490188.06666666665,9449,59.077045189967194
FR_LFLL,Lyon Saint-Exupéry,2009-12-01,552617,1,1,14.088888888888889,74.7895652173913,1.0,0,0,0,0,491317.0333333333,8944,61.786337209302324
FR_LFLL,Lyon Saint-Exupéry,2010-01-01,487339,1,0,14.0,76.60238095238095,1.0,0,0,0,0,492446.0,8020,60.765461346633415
FR_LFLL,Lyon Saint-Exupéry,2010-02-01,519860,0,1,13.922222222222222,73.903,1.0,0,0,0,0,494008.36666666664,8513,61.066604017385174
FR_LFLL,Lyon Saint-Exupéry,2010-03-01,618449,0,0,13.844444444444443,79.51913043478261,1.0,0,0,0,0,495570.73333333334,10054,61.51273125124329
FR_LFLL,Lyon Saint-Exupéry,2010-04-01,599723,1,1,13.922222222222222,85.15636363636364,1.0,0,0,0,0,497133.1,8648,69.3481729879741
FR_LFLL,Lyon Saint-Exupéry,2010-05-01,718714,4,0,14.02222222222222,76.13238095238096,1.0,0,0,0,0,498613.23333333334,10049,71.52094735794607
FR_LFLL,Lyon Saint-Exupéry,2010-06-01,723812,0,0,13.988888888888889,75.24636363636364,1.0,0,0,0,0,500093.36666666664,10387,69.68441320881871
FR_LFLL,Lyon Saint-Exupéry,2010-07-01,793470,1,1,13.977777777777778,75.195,1.0,0,0,0,0,501573.5,10070,78.79543197616684
FR_LFLL,Lyon Saint-Exupéry,2010-08-01,746959,1,1,14.100000000000001,76.89181818181818,1.0,0,0,0,0,502000.8,9025,82.76554016620499
FR_LFLL,Lyon Saint-Exupéry,2010-09-01,700957,0,0,13.944444444444445,77.93818181818182,1.0,0,0,0,0,502428.10000000003,10093,69.44981670464678
FR_LFLL,Lyon Saint-Exupéry,2010-10-01,706747,0,1,13.644444444444444,83.33857142857143,1.0,0,0,0,0,502855.4,9982,70.80214385894611
FR_LFLL,Lyon Saint-Exupéry,2010-11-01,599664,2,0,13.622222222222222,85.80090909090909,1.0,0,0,0,0,506180.73333333334,8927,67.17419065755573
FR_LFLL,Lyon Saint-Exupéry,2010-12-01,576724,1,1,13.7,91.96,1.0,0,0,0,0,509506.0666666667,8459,68.17874453245065
FR_LFLL,Lyon Saint-Exupéry,2011-01-01,580265,1,0,13.88888888888889,96.95238095238096,1.0,0,0,0,0,512831.4,8926,65.00840241989692
FR_LFLL,Lyon Saint-Exupéry,2011-02-01,563166,0,1,13.966666666666667,104.2385,1.0,0,0,0,0,513078.43333333335,8716,64.61289582377238
FR_LFLL,Lyon Saint-Exupéry,2011-03-01,688118,0,0,13.844444444444445,114.9173913043478,1.0,0,0,0,0,513325.4666666667,10031,68.59914265776094
FR_LFLL,Lyon Saint-Exupéry,2011-04-01,717523,1,1,13.711111111111112,123.3257142857143,1.0,0,0,0,0,513572.5,9721,73.81164489250077
FR_LFLL,Lyon Saint-Exupéry,2011-05-01,797140,2,0,13.61111111111111,114.9295454545455,1.0,0,0,0,0,514138.3,10649,74.85585500986008
FR_LFLL,Lyon Saint-Exupéry,2011-06-01,746446,2,0,13.566666666666666,114.37045454545452,1.0,0,0,0,0,514704.10000000003,9729,76.72381539726591
FR_LFLL,Lyon Saint-Exupéry,2011-07-01,829851,1,1,13.488888888888889,117.48333333333332,1.0,0,0,0,0,515269.9,9921,83.64590263078318
FR_LFLL,Lyon Saint-Exupéry,2011-08-01,738765,1,1,13.41111111111111,110.3547826086957,1.0,0,0,0,0,516621.4666666667,8686,85.05238314529127
FR_LFLL,Lyon Saint-Exupéry,2011-09-01,756065,0,0,13.399999999999999,111.96272727272732,1.0,0,0,0,0,517973.0333333333,10289,73.4828457576052
FR_LFLL,Lyon Saint-Exupéry,2011-10-01,719682,0,1,13.622222222222222,110.4295238095238,1.0,0,0,0,0,519324.6,9944,72.37349155269509
FR_LFLL,Lyon Saint-Exupéry,2011-11-01,602545,2,0,13.8,111.1586363636364,1.0,0,0,0,0,519658.2,9125,66.03232876712329
FR_LFLL,Lyon Saint-Exupéry,2011-12-01,578007,1,1,13.88888888888889,108.3477272727273,1.0,0,0,0,0,519991.8,8534,67.72990391375674
FR_LFLL,Lyon Saint-Exupéry,2012-01-01,562630,1,0,13.922222222222222,111.415,1.0,0,0,0,0,520325.4,8743,64.35205307102825
FR_LFLL,Lyon Saint-Exupéry,2012-02-01,590626,0,1,13.933333333333334,119.1657142857143,1.0,0,0,0,0,520327.0,9018,65.49412286538035
FR_LFLL,Lyon Saint-Exupéry,2012-03-01,664287,0,0,14.044444444444444,124.7031818181818,1.0,0,0,0,0,520328.60000000003,9877,67.25594816239749
FR_LFLL,Lyon Saint-Exupéry,2012-04-01,731498,1,1,14.177777777777777,120.47,1.0,0,0,0,0,520330.2,9322,78.47007080025746
FR_LFLL,Lyon Saint-Exupéry,2012-05-01,724830,4,0,14.322222222222223,110.8221739130435,1.0,0,0,0,0,521560.1666666667,9583,75.63706563706563
FR_LFLL,Lyon Saint-Exupéry,2012-06-01,751560,0,0,14.366666666666667,95.88904761904762,1.0,0,0,0,0,522790.1333333333,9999,75.16351635163517
FR_LFLL,Lyon Saint-Exupéry,2012-07-01,834778,1,1,14.38888888888889,102.9795454545455,1.0,0,0,0,0,524020.1,10140,82.32524654832348
FR_LFLL,Lyon Saint-Exupéry,2012-08-01,784575,1,1,14.488888888888889,113.78043478260868,1.0,0,0,0,0,523764.73333333334,8874,88.41277890466532
FR_LFLL,Lyon Saint-Exupéry,2012-09-01,757938,0,0,14.844444444444443,113.6415,1.0,0,0,0,0,523509.36666666664,10022,75.62741967671124
FR_LFLL,Lyon Saint-Exupéry,2012-10-01,713497,0,1,15.366666666666667,111.7926086956522,1.0,0,0,0,0,523254.0,9983,71.47120104177101
FR_LFLL,Lyon Saint-Exupéry,2012-11-01,635841,2,0,15.622222222222222,109.9118181818182,1.0,0,0,0,0,524426.1,8739,72.7590113285273
FR_LFLL,Lyon Saint-Exupéry,2012-12-01,613386,1,1,15.600000000000001,109.5690476190476,1.0,0,0,0,0,525598.2000000001,8425,72.80545994065282
FR_LFLL,Lyon Saint-Exupéry,2013-01-01,577097,1,0,15.600000000000001,112.52782608695648,1.0,0,0,0,0,526770.3,8376,68.89887774594078
FR_LFLL,Lyon Saint-Exupéry,2013-02-01,573915,0,1,15.444444444444445,116.488,1.0,0,0,0,0,528725.8333333334,8281,69.30503562371695
FR_LFLL,Lyon Saint-Exupéry,2013-03-01,690115,0,0,15.433333333333334,109.5857142857143,1.0,0,0,0,0,530681.3666666667,9179,75.18411591676653
FR_LFLL,Lyon Saint-Exupéry,2013-04-01,743874,1,1,15.488888888888889,102.96,1.0,0,0,0,0,532636.9,9617,77.34990121659561
FR_LFLL,Lyon Saint-Exupéry,2013-05-01,779010,4,0,15.355555555555558,102.9804347826087,1.0,0,0,0,0,532041.3333333334,9735,80.0215716486903
FR_LFLL,Lyon Saint-Exupéry,2013-06-01,765277,0,0,15.299999999999999,103.3585,1.0,0,0,0,0,531445.7666666666,9656,79.25403893951948
FR_LFLL,Lyon Saint-Exupéry,2013-07-01,821456,1,1,15.144444444444446,107.77956521739128,1.0,0,0,0,0,530850.2,10147,80.95555336552675
FR_LFLL,Lyon Saint-Exupéry,2013-08-01,822664,1,1,14.822222222222223,111.0581818181818,1.0,0,0,0,0,531530.3666666666,8827,93.19859521921377
FR_LFLL,Lyon Saint-Exupéry,2013-09-01,768709,0,0,15.033333333333335,111.9628571428571,1.0,0,0,0,0,532210.5333333333,9909,77.57684932889292
FR_LFLL,Lyon Saint-Exupéry,2013-10-01,752173,0,1,14.744444444444444,109.6186956521739,1.0,0,0,0,0,532890.7,9669,77.7922225669666
FR_LFLL,Lyon Saint-Exupéry,2013-11-01,590180,2,0,14.755555555555553,108.1504761904762,1.0,0,0,0,0,533626.6666666666,8105,72.81677976557681
FR_LFLL,Lyon Saint-Exupéry,2013-12-01,615633,1,1,14.744444444444444,111.0704545454545,1.0,0,0,0,0,534362.6333333333,7944,77.49660120845921
FR_LFLL,Lyon Saint-Exupéry,2014-01-01,569404,1,0,14.766666666666667,107.9269565217391,1.0,0,0,0,0,535098.6,7856,72.48014256619145
FR_LFLL,Lyon Saint-Exupéry,2014-02-01,558263,0,1,14.788888888888888,108.838,1.0,0,0,0,0,535876.6,7709,72.41704501232326
FR_LFLL,Lyon Saint-Exupéry,2014-03-01,686224,0,0,14.755555555555556,107.8680952380952,1.0,0,0,0,0,536654.6,8566,80.11020312864814
FR_LFLL,Lyon Saint-Exupéry,2014-04-01,703583,1,1,14.677777777777777,108.0036363636364,1.0,0,0,0,0,537432.6,8604,81.77394235239423
FR_LFLL,Lyon Saint-Exupéry,2014-05-01,777429,3,0,14.677777777777777,109.8322727272727,1.0,0,0,0,0,538925.5333333333,8784,88.50512295081967
FR_LFLL,Lyon Saint-Exupéry,2014-06-01,792970,1,0,14.722222222222221,112.2409523809524,1.0,0,0,0,0,540418.4666666667,9167,86.50267263008618
FR_LFLL,Lyon Saint-Exupéry,2014-07-01,807554,1,1,14.766666666666667,107.4626086956522,1.0,0,0,0,0,541911.4,9437,85.5731694394405
FR_LFLL,Lyon Saint-Exupéry,2014-08-01,825908,1,1,14.799999999999999,102.4019047619048,1.0,0,0,0,0,541953.8,8041,102.7121004850143
FR_LFLL,Lyon Saint-Exupéry,2014-09-01,735769,0,0,15.055555555555555,97.85272727272728,1.0,0,0,0,0,541996.2,8929,82.4021726957106
FR_LFLL,Lyon Saint-Exupéry,2014-10-01,747244,0,1,15.155555555555557,87.58478260869565,1.0,0,0,0,0,542038.6,8951,83.48162216512121
FR_LFLL,Lyon Saint-Exupéry,2014-11-01,582841,2,0,15.322222222222223,79.2295,1.0,0,0,0,0,543544.4,7548,77.21793852676205
FR_LFLL,Lyon Saint-Exupéry,2014-12-01,612311,1,1,15.255555555555556,62.90391304347826,1.0,0,0,0,0,545050.2,7515,81.47850964737192
FR_LFLL,Lyon Saint-Exupéry,2015-01-01,576618,1,0,15.177777777777777,48.93318181818182,1.0,0,0,0,0,546556.0,7408,77.8372030237581
FR_LFLL,Lyon Saint-Exupéry,2015-02-01,591624,0,1,15.100000000000001,58.254,1.0,0,0,0,0,547188.3333333334,7724,76.59554634904195
FR_LFLL,Lyon Saint-Exupéry,2015-03-01,670170,0,0,15.11111111111111,56.52454545454545,1.0,0,0,0,0,547820.6666666666,8589,78.02654558155781
FR_LFLL,Lyon Saint-Exupéry,2015-04-01,760910,1,1,15.066666666666666,59.82636363636364,1.0,0,0,0,0,548453.0,8712,87.34044995408632
FR_LFLL,Lyon Saint-Exupéry,2015-05-01,789003,4,0,15.100000000000001,65.19380952380952,1.0,0,0,0,0,549887.4333333333,8936,88.29487466427932
FR_LFLL,Lyon Saint-Exupéry,2015-06-01,779950,0,0,15.033333333333335,62.62,1.0,0,0,0,0,551321.8666666667,9318,83.70358446018459
FR_LFLL,Lyon Saint-Exupéry,2015-07-01,848889,1,1,14.988888888888889,56.8295652173913,1.0,0,0,0,0,552756.3,9262,91.65288274670698
FR_LFLL,Lyon Saint-Exupéry,2015-08-01,854028,1,1,15.044444444444444,47.53380952380952,1.0,0,0,0,0,553517.7000000001,8151,104.77585572322414
FR_LFLL,Lyon Saint-Exupéry,2015-09-01,771399,0,0,15.07777777777778,48.03045454545455,1.0,0,0,0,0,554279.1,9143,84.37044733676036
FR_LFLL,Lyon Saint-Exupéry,2015-10-01,781952,0,1,15.055555555555555,48.90636363636364,1.0,0,0,0,0,555040.5,8994,86.94151656659996
FR_LFLL,Lyon Saint-Exupéry,2015-11-01,587788,2,0,15.044444444444444,45.0952380952381,1.0,0,0,0,0,555882.3666666667,7632,77.01624737945492
FR_LFLL,Lyon Saint-Exupéry,2015-12-01,622748,1,1,15.011111111111111,38.52521739130435,1.0,0,0,0,0,556724.2333333333,7555,82.42859033752482
FR_LFLL,Lyon Saint-Exupéry,2016-01-01,600935,1,0,15.066666666666666,32.0452380952381,1.0,0,0,0,0,557566.1,7316,82.13983050847457
FR_LFLL,Lyon Saint-Exupéry,2016-02-01,635961,0,1,15.166666666666666,33.76238095238095,1.0,0,0,0,0,556746.6,7694,82.65674551598649
FR_LFLL,Lyon Saint-Exupéry,2016-03-01,694656,1,0,14.944444444444445,39.79217391304348,1.0,0,0,0,0,555927.1,8031,86.49682480388495
FR_LFLL,Lyon Saint-Exupéry,2016-04-01,819668,0,1,14.755555555555556,43.33047619047619,1.0,0,0,0,0,555107.6,8900,92.09752808988765
